Date,Open,High,Low,Close,Adj Close,Volume
2016-05-18,2.370000,2.430000,2.370000,2.430000,2.266735,1500
2016-05-19,2.440000,2.440000,2.440000,2.440000,2.276062,3500
2016-05-20,2.490000,2.490000,2.490000,2.490000,2.322703,24200
2016-05-23,2.490000,2.550000,2.490000,2.510000,2.341359,52100
2016-05-24,2.600000,2.610000,2.580000,2.610000,2.434640,1900
2016-05-25,2.680000,2.810000,2.680000,2.690000,2.509266,55000
2016-05-26,2.650000,2.650000,2.640000,2.640000,2.462625,21200
2016-05-27,2.750000,2.750000,2.670000,2.670000,2.490609,8000
2016-05-31,2.690000,2.690000,2.680000,2.680000,2.499937,11800
2016-06-01,2.580000,2.580000,2.560000,2.560000,2.388000,37600
2016-06-02,2.680000,2.680000,2.680000,2.680000,2.499937,100
2016-06-03,2.680000,2.680000,2.680000,2.680000,2.499937,0
2016-06-06,2.680000,2.680000,2.680000,2.680000,2.499937,0
2016-06-07,2.680000,2.680000,2.680000,2.680000,2.499937,0
2016-06-08,2.580000,2.580000,2.580000,2.580000,2.406656,6300
2016-06-09,2.580000,2.580000,2.580000,2.580000,2.406656,4900
2016-06-10,2.410000,2.410000,2.390000,2.400000,2.238750,1500
2016-06-13,2.390000,2.390000,2.280000,2.280000,2.126812,9400
2016-06-14,2.200000,2.200000,2.200000,2.200000,2.052187,2000
2016-06-15,2.250000,2.250000,2.250000,2.250000,2.098828,2900
2016-06-16,2.200000,2.300000,2.200000,2.300000,2.145469,1600
2016-06-17,2.310000,2.310000,2.310000,2.310000,2.154796,5500
2016-06-20,2.540000,2.580000,2.530000,2.530000,2.360015,41400
2016-06-21,2.680000,2.680000,2.600000,2.610000,2.434640,66000
2016-06-22,2.610000,2.680000,2.610000,2.650000,2.471953,67700
2016-06-23,2.750000,2.770000,2.720000,2.750000,2.565234,89400
2016-06-24,2.080000,2.250000,2.080000,2.220000,2.070844,52700
2016-06-27,1.750000,1.750000,1.690000,1.730000,1.613766,79000
2016-06-28,1.800000,1.850000,1.750000,1.800000,1.679062,70900
2016-06-29,1.880000,1.910000,1.860000,1.910000,1.781672,351600
2016-06-30,1.890000,1.890000,1.870000,1.890000,1.763016,6000
2016-07-01,1.820000,1.920000,1.820000,1.920000,1.791000,51300
2016-07-05,1.850000,1.850000,1.750000,1.810000,1.688390,25900
2016-07-06,1.760000,1.760000,1.700000,1.720000,1.604437,15400
2016-07-07,1.750000,1.780000,1.750000,1.750000,1.632422,18200
2016-07-08,1.800000,1.870000,1.780000,1.780000,1.660406,11900
2016-07-11,1.920000,1.940000,1.840000,1.840000,1.716375,15500
2016-07-12,1.990000,2.030000,1.940000,1.960000,1.828312,151900
2016-07-13,1.990000,1.990000,1.880000,1.950000,1.818984,13800
2016-07-14,1.990000,1.990000,1.940000,1.950000,1.818984,78000
2016-07-15,1.950000,1.950000,1.950000,1.950000,1.818984,0
2016-07-18,2.040000,2.060000,1.960000,1.960000,1.828312,54000
2016-07-19,1.920000,2.020000,1.920000,1.940000,1.809656,167200
2016-07-20,2.040000,2.040000,1.950000,1.950000,1.818984,3100
2016-07-21,1.960000,1.960000,1.960000,1.960000,1.828312,1000
2016-07-22,1.950000,1.990000,1.950000,1.970000,1.837640,4500
2016-07-25,2.000000,2.030000,2.000000,2.030000,1.893609,27300
2016-07-26,1.960000,2.000000,1.950000,1.950000,1.818984,9300
2016-07-27,1.950000,1.950000,1.920000,1.920000,1.791000,8400
2016-07-28,1.910000,1.910000,1.910000,1.910000,1.781672,2600
2016-07-29,2.090000,2.090000,2.060000,2.070000,1.930922,3800
2016-08-01,2.060000,2.060000,1.960000,2.010000,1.874953,78700
2016-08-02,2.000000,2.000000,1.920000,1.920000,1.791000,4300
2016-08-03,2.020000,2.030000,2.000000,2.030000,1.893609,74300
2016-08-04,2.030000,2.030000,2.030000,2.030000,1.893609,17300
2016-08-05,2.030000,2.030000,2.030000,2.030000,1.893609,0
2016-08-08,2.040000,2.040000,2.030000,2.030000,1.893609,2000
2016-08-09,2.100000,2.100000,2.090000,2.090000,1.949578,24200
2016-08-10,2.110000,2.130000,2.100000,2.130000,1.986890,39600
2016-08-11,2.170000,2.170000,2.110000,2.110000,1.977518,19500
2016-08-12,2.110000,2.110000,2.110000,2.110000,1.977518,0
2016-08-15,2.110000,2.110000,2.110000,2.110000,1.977518,0
2016-08-16,2.120000,2.120000,2.080000,2.080000,1.949402,208300
2016-08-17,2.080000,2.080000,2.080000,2.080000,1.949402,0
2016-08-18,2.170000,2.170000,2.080000,2.080000,1.949402,800
2016-08-19,2.080000,2.080000,2.080000,2.080000,1.949402,0
2016-08-22,2.140000,2.140000,2.080000,2.080000,1.949402,3300
2016-08-23,2.140000,2.160000,2.140000,2.140000,2.005635,6200
2016-08-24,2.180000,2.190000,2.170000,2.190000,2.052495,33800
2016-08-25,2.150000,2.150000,2.130000,2.130000,1.996263,57900
2016-08-26,2.220000,2.240000,2.120000,2.120000,1.986890,5200
2016-08-29,2.120000,2.120000,2.120000,2.120000,1.986890,0
2016-08-30,2.200000,2.200000,2.200000,2.200000,2.061868,2700
2016-08-31,2.290000,2.290000,2.290000,2.290000,2.146216,500
2016-09-01,2.240000,2.240000,2.240000,2.240000,2.099356,7400
2016-09-02,2.290000,2.350000,2.290000,2.290000,2.146216,9900
2016-09-06,2.290000,2.300000,2.290000,2.300000,2.155589,9500
2016-09-07,2.250000,2.250000,2.250000,2.250000,2.108728,4000
2016-09-08,2.250000,2.250000,2.250000,2.250000,2.108728,300
2016-09-09,2.310000,2.310000,2.290000,2.290000,2.146216,54100
2016-09-12,2.230000,2.270000,2.230000,2.270000,2.127472,3800
2016-09-13,2.240000,2.240000,2.210000,2.210000,2.071240,16200
2016-09-14,2.200000,2.200000,2.200000,2.200000,2.061868,100
2016-09-15,2.290000,2.310000,2.290000,2.290000,2.146216,1400
2016-09-16,2.200000,2.200000,2.200000,2.200000,2.061868,9500
2016-09-19,2.110000,2.110000,2.110000,2.110000,1.977518,800
2016-09-20,2.140000,2.140000,2.140000,2.140000,2.005635,300
2016-09-21,2.140000,2.140000,2.140000,2.140000,2.005635,0
2016-09-22,2.140000,2.140000,2.140000,2.140000,2.005635,2300
2016-09-23,2.170000,2.180000,2.170000,2.180000,2.043123,22000
2016-09-26,2.170000,2.170000,2.140000,2.140000,2.005635,1100
2016-09-27,2.140000,2.140000,2.140000,2.140000,2.005635,3000
2016-09-28,2.160000,2.160000,2.140000,2.150000,2.015007,12900
2016-09-29,2.180000,2.180000,2.180000,2.180000,2.043123,700
2016-09-30,2.180000,2.180000,2.180000,2.180000,2.043123,11600
2016-10-03,2.180000,2.180000,2.140000,2.140000,2.005635,9600
2016-10-04,2.140000,2.140000,2.140000,2.140000,2.005635,0
2016-10-05,2.180000,2.190000,2.180000,2.190000,2.052495,104100
2016-10-06,2.220000,2.220000,2.190000,2.190000,2.052495,100000
2016-10-07,2.130000,2.130000,2.080000,2.090000,1.958774,46000
2016-10-10,2.140000,2.140000,2.110000,2.110000,1.977518,4500
2016-10-11,2.090000,2.090000,2.090000,2.090000,1.958774,12900
2016-10-12,2.050000,2.050000,2.050000,2.050000,1.921286,25100
2016-10-13,2.050000,2.050000,2.050000,2.050000,1.921286,16400
